canal,ruim,rms,std,kurt,motivo,fonte
1,False,77.45812226405315,77.45810148295583,-0.13594510579483332,,
2,False,70.46980764312127,70.46980296230612,-0.16112170606074372,,
3,False,1125.7572280313614,1125.7570758173308,6.255240589458818,,
4,False,695.6039511829706,695.6033854222638,15.053225090592584,,
5,False,1323.1926383193888,1323.1916709896343,4.555775443366141,,
6,False,804.3620499799231,804.3620467500691,13.024328012900295,,
7,False,1256.8355702542576,1256.8354797835536,4.989189795405778,,
8,False,1309.6390335337335,1309.6388454825685,4.4629524475373135,,
9,False,76.60346108778043,76.60346053655276,-0.1755512624120077,,
10,False,1371.2390506913841,1371.2382785013274,4.207915789873712,,
11,False,80.53483196747672,80.5348313536405,-0.15692020922285987,,
12,False,57.623992664483936,57.62397648095133,0.13670569246675823,,
13,False,79.56097089402971,79.56097064054278,-0.1947089410202114,,
14,False,82.35490222567657,82.354901877887,-0.1967252283280878,,
15,False,73.70051723802582,73.70051289185405,-0.18400521770052736,,
16,False,78.22880664781077,78.22879814022505,-0.12335206393511156,,
