canal,ruim,rms,std,kurt,motivo,fonte
1,False,79.61040589651667,79.61039864583199,-0.1271094814153919,,
2,False,71.84644667215537,71.84643130826122,-0.169485338585754,,
3,False,980.7429326851168,980.742930769879,7.1197862826686755,,
4,False,575.084741104146,575.0847387454633,14.375361624839691,,
5,False,1208.3534198509979,1208.3534190180342,4.4804831429223,,
6,False,609.6523122787947,609.6523122787277,15.983547350831575,,
7,False,1111.0408271113142,1111.0408181843482,5.169068355264512,,
8,False,1255.915347709711,1255.9153460288278,4.250265553290327,,
9,False,76.53276097358892,76.53274445891049,-0.1465563163508321,,
10,False,1393.7573473231173,1393.757314851208,3.611762767192462,,
11,False,79.81933227475284,79.8193158050337,-0.1627358409943973,,
12,False,58.28026725759681,58.280267189883986,-0.008309511383885138,,
13,False,79.56626707200877,79.56625304866915,-0.16903366936722852,,
14,False,82.31840520599918,82.31838457969847,-0.17316548938736487,,
15,False,74.07527345037313,74.07525958562238,-0.18802640993596675,,
16,False,80.6214461278432,80.6214416006435,-0.12199185738956686,,
