canal,ruim,rms,std,kurt,motivo,fonte
1,False,120.31749885403738,120.31747232073404,-0.2794458865057776,,
2,False,110.36358141725172,110.3635286015568,-0.2426584473524085,,
3,False,51.66910456843839,51.66909574288596,10.50962458917229,,
4,False,45.5967918997876,45.59677312263309,7.058110953037081,,
5,False,55.83046278377434,55.830449788480365,11.142333861470995,,
6,False,44.44046155594387,44.44044858703082,5.527959949562341,,
7,False,45.72125743081928,45.721246180071255,4.573479013712093,,
8,False,1006.4711213513016,1006.4705360030189,6.197778311731389,,
9,False,122.8722500921872,122.87220558512884,-0.1813636748734746,,
10,False,123.06021202960285,123.06016596835786,-0.4442687424482079,,
11,False,131.16973577105728,131.1697108292419,-0.4240165226965389,,
12,False,142.4989192213739,142.49888812841414,-0.46994404809600443,,
13,False,137.89540069742668,137.89536554813674,29.315446357655972,,
14,False,100.66268963762381,100.66264891470843,-0.32077283458866335,,
15,False,123.57464943488392,123.57453518493425,-0.2302525745454167,,
16,False,117.02967179766922,117.02959869867601,-0.2870340965111522,,
