canal,ruim,rms,std,kurt,motivo,fonte
1,False,82.10193386291256,82.10192083114157,-0.23226976045091918,,
2,False,156.75216846751556,156.74342251456056,20.883049491978852,,
3,False,1428.546442735887,1428.5464371488104,2.4260206282848005,,
4,False,841.2786890142753,841.2786674042225,7.828577543301503,,
5,False,1906.2527075673877,1906.2525533517191,0.9012405312414731,,
6,False,1093.815157657507,1093.815156554984,4.9736245939599755,,
7,False,1683.9997941723882,1683.9996910641803,1.3414846874057478,,
8,False,1680.8418124301252,1680.8412486457885,1.3410910726299958,,
9,False,82.62108059074735,82.62104977574774,-0.19476560407813004,,
10,False,1751.1716540255918,1751.1709498536864,1.4060056675756911,,
11,False,86.87918865063394,86.87915725743993,-0.19582422021192603,,
12,False,67.11564287749641,67.11560920029363,-0.18037795340076102,,
13,False,85.94888263424902,85.94886074437383,-0.20756351077688073,,
14,False,89.4933089392895,89.49327327208172,-0.2074018792227763,,
15,False,85.81430483938597,85.81427593898152,-0.16968305547156204,,
16,False,82.68177806744781,82.68177001509093,-0.22335403924437003,,
