canal,ruim,rms,std,kurt,motivo,fonte
1,True,67.9276942429489,67.92768412067606,25.58150365831168,"Anotação CSV: ""Sinal ruim""",csv
2,True,256.2010142674056,256.20086906891305,36.11399913346765,"Anotação CSV: ""Sinal ruim""",csv
3,True,66.87747939303114,66.87747196400423,29.382640322959354,"Anotação CSV: ""Sinal ruim""",csv
4,True,86.48517438991398,86.48516493066842,305.9942134670965,"Saturação/artefato extremo (kurtosis=306.0 > 50) | Anotação CSV: ""Sinal ruim""",csv+auto
5,True,66.8179794171195,66.8179724604483,27.197336937513192,"Anotação CSV: ""Sinal ruim""",csv
6,True,141.9423174314613,141.94225817393848,56.07932540142505,"Saturação/artefato extremo (kurtosis=56.1 > 50) | Anotação CSV: ""Sinal ruim""",csv+auto
7,True,51.43320479788746,51.433201590036134,22.066613663193944,"Anotação CSV: ""Sinal ruim""",csv
8,True,88.25846263625358,88.258448685995,41.07622808645976,"Anotação CSV: ""Sinal ruim""",csv
9,True,36.899961927489684,36.899957029738175,23.12794700579406,"Anotação CSV: ""Sinal ruim""",csv
10,True,302.56756318011696,302.56747252610364,11.986370775457043,"Anotação CSV: ""Sinal ruim""",csv
11,True,292.30671163707365,292.306551723265,8.130825687219927,"Anotação CSV: ""Sinal ruim""",csv
12,True,72.8625034129428,72.86247807398651,8.115472239034315,"Anotação CSV: ""Sinal ruim""",csv
13,True,138.31661813334975,138.31660129651462,0.0982777684936944,"Anotação CSV: ""Sinal ruim""",csv
14,True,621.8329772958592,621.8326407638325,15.111618057751901,"Anotação CSV: ""Sinal ruim""",csv
15,True,184.5314303598884,184.5314002387326,33.9160525099431,"Anotação CSV: ""Sinal ruim""",csv
16,True,141.92176041284515,141.921754389892,0.07768012104205235,"Anotação CSV: ""Sinal ruim""",csv
