canal,ruim,rms,std,kurt,motivo,fonte
1,False,42.39504783879614,42.39504310754889,1.662177439222079,,
2,False,41.75607445171376,41.756073076556234,1.7468983520165402,,
3,False,848.3422848043924,848.342242576762,7.726871329054347,,
4,False,41.843256472370335,41.8432561499119,1.8674143133844145,,
5,False,47.562920690608586,47.56291685441019,14.33331897340031,,
6,False,1220.542455620546,1220.5423946863611,4.855271090126166,,
7,False,1158.2737397209603,1158.2736149820435,5.06527848852237,,
8,False,79.12493839732923,79.12493147102583,-0.1764580665427653,,
9,False,91.67057833667376,91.67055338938381,-0.08608267247595158,,
10,False,1469.4886859838389,1469.4885105817204,2.78965868769021,,
11,False,84.62848079879673,84.62847488811906,-0.18863130458774613,,
12,False,2155.307056327883,2155.306646413356,0.6549699333001917,,
13,False,1273.2959694513788,1273.2956349996011,3.340829966444769,,
14,False,1979.0603675410284,1979.060021141225,1.0823820571836533,,
15,False,1998.563628416744,1998.563328366986,1.05974495916489,,
16,False,733.1312455691306,733.1312287522985,8.148822276082294,,
