canal,ruim,rms,std,kurt,motivo,fonte
1,False,41.75280815870604,41.75280252391044,2.2084412645060967,,
2,False,41.2380970673491,41.238096472415215,1.5257259177544258,,
3,False,607.8851567916399,607.8850541545906,6.49099391863038,,
4,False,41.631472349033295,41.63146481042112,1.439101834898545,,
5,False,59.569206055176764,59.56920467039672,38.12841002518205,,
6,False,915.1338169309739,915.1337167631377,6.51135244330017,,
7,False,855.9518960877177,855.9514021498695,5.476932587796275,,
8,False,72.6175968734506,72.61758120550819,-0.032577515570390236,,
9,False,84.9004303480504,84.90037044854819,0.05545565434819588,,
10,False,1075.843563275681,1075.8420805202363,2.6372104340876588,,
11,False,78.17298598224194,78.17294460449055,0.01993866831324942,,
12,False,1933.7257606379128,1933.724082646902,0.395306374912507,,
13,False,896.4643742638511,896.4623051827006,3.4444301414750953,,
14,False,1822.3769211953359,1822.375110017421,0.5505741058703322,,
15,False,1878.2851519781732,1878.2833278016021,0.46713265925157543,,
16,False,505.6148789667349,505.61388560320165,26.162610955921828,,
