canal,ruim,rms,std,kurt,motivo,fonte
1,False,115.3754033422255,115.37539839646115,1.9170711392121866,,
2,False,89.02861000639895,89.02859532785367,4.616295406155168,,
3,False,2051.554115301429,2051.5541009831895,0.5116700281050703,,
4,False,1251.3044442878377,1251.3043479969756,2.4054647799262474,,
5,False,2252.079135543248,2252.0791350567424,0.1828042121362885,,
6,False,1587.3753533718866,1587.3749788460402,1.6486829024104033,,
7,False,2085.77275475248,2085.772737143128,0.4777092316389857,,
8,False,2108.175218940103,2108.175173943407,0.4051501093180696,,
9,False,89.86958403273516,89.86956005631616,4.753382525509363,,
10,False,2037.7527344747318,2037.752574984131,0.5728396670396667,,
11,False,93.22565456647838,93.22562136487932,4.327013114536148,,
12,False,89.40506621723428,89.40501102792028,6.805988096634682,,
13,False,91.59970831497682,91.5996919797617,4.3200333045200345,,
14,False,94.79734690585518,94.79733048851718,3.9026021824132213,,
15,False,89.64860627865201,89.64858778756393,4.520681927592907,,
16,False,90.10547023257587,90.10545133656737,4.139287749143476,,
