canal,ruim,rms,std,kurt,motivo,fonte
1,False,88.85625841306782,88.85624578317399,-0.23010237278912715,,
2,False,267.955468935414,267.9554663112782,32.82063836614626,,
3,False,1980.2798438942252,1980.2798080834134,1.3941842793912773,,
4,False,1487.0309653869133,1487.0308709818426,4.131919831809775,,
5,False,2402.8444798759315,2402.8443506579947,0.24347828883592948,,
6,False,1731.4770045966525,1731.4769518617939,2.534117121622727,,
7,False,2158.953426820999,2158.9528409546006,0.728044540890425,,
8,False,2143.584726042694,2143.584505359777,0.7628344120852195,,
9,False,87.80832833452521,87.808325828855,-0.2403942897982687,,
10,False,2249.727595026022,2249.7268564152737,0.4522770380049188,,
11,False,95.15450785422152,95.15449891323753,0.14541274712675856,,
12,False,75.9669603873362,75.96695918993413,0.3876555476611028,,
13,False,94.25678307127437,94.25678119835747,-0.040423343663359645,,
14,False,96.14107575818637,96.14107351045486,-0.1899873618649508,,
15,False,105.69072544406112,105.69072066984945,25.550259646654563,,
16,False,89.31702907134274,89.31701787575282,-0.23098822851269984,,
