canal,ruim,rms,std,kurt,motivo,fonte
1,False,164.24706969011416,164.13190112300714,3.896653098834177,,
2,False,102.2403237915841,102.16082718734856,-0.0009730165302390681,,
3,False,71.90085130087854,71.88826863455978,0.08744902741559546,,
4,False,69.3965780742955,69.39639191085325,0.09262106951647775,,
5,False,69.08228276625944,69.0814511421733,0.09648587117299634,,
6,False,68.41597242458326,68.4159638001292,0.020686418157437103,,
7,False,68.40745546667404,68.40658592173438,0.07532091521231088,,
8,False,67.60568708213418,67.60563888457594,0.10509768882593074,,
9,False,284.9687660926244,284.4944767453098,3.5484920724984566,,
10,False,303.7762154015264,303.25929434145877,2.446327617911794,,
11,False,325.1102322052483,324.409721487073,0.28077507336322505,,
12,False,287.8082786947624,287.23875179667425,1.7510153656692475,,
13,False,134.73319563200604,134.55044968344328,2.4821412959815534,,
14,False,273.9130997727319,271.87477905128856,5.427144977130299,,
15,False,122.00417572809206,121.97337185894914,-0.06279813422159775,,
16,False,154.8687749797973,154.71005743048687,-0.26263250870720123,,
