canal,ruim,rms,std,kurt,motivo,fonte
1,False,1200.4967269392926,1200.4967104276004,6.5184272964957355,,
2,True,207.98618062127306,207.9861713901311,77.4467081890093,Saturação/artefato extremo (kurtosis=77.4 > 50),auto
3,True,218.20975889728007,218.20975639018317,80.28742945510572,Saturação/artefato extremo (kurtosis=80.3 > 50),auto
4,True,223.61187220145564,223.61186609256876,85.71087509158922,Saturação/artefato extremo (kurtosis=85.7 > 50),auto
5,True,218.00145023644217,218.0014469953474,93.84136817925038,Saturação/artefato extremo (kurtosis=93.8 > 50),auto
6,True,223.19166144370615,223.19165871854526,87.7005525535358,Saturação/artefato extremo (kurtosis=87.7 > 50),auto
7,True,218.34354762266776,218.34354353587472,85.25500614733157,Saturação/artefato extremo (kurtosis=85.3 > 50),auto
8,True,213.9375977202061,213.9375920014163,92.94094424244868,Saturação/artefato extremo (kurtosis=92.9 > 50),auto
9,False,322.84349417224234,322.8434913695022,15.432260100962989,,
10,False,354.9330786284235,354.9330689788988,10.182822491148404,,
11,False,411.6871029946761,411.68709705774097,5.649627961207694,,
12,False,334.00622592427123,334.0062241567822,10.889251018522389,,
13,True,228.31569953429428,228.31569131131243,75.14932897003906,Saturação/artefato extremo (kurtosis=75.1 > 50),auto
14,False,1625.163308996936,1625.1632764208068,2.8968806136482055,,
15,True,223.58182207799152,223.58182093736156,64.78408851998377,Saturação/artefato extremo (kurtosis=64.8 > 50),auto
16,True,231.04061921808795,231.04060712675982,58.98290708584544,Saturação/artefato extremo (kurtosis=59.0 > 50),auto
