canal,ruim,rms,std,kurt,motivo,fonte
1,True,54.14593016836408,54.14592713610268,110.99464535544683,Saturação/artefato extremo (kurtosis=111.0 > 50),auto
2,True,50.10753360097803,50.10751350973987,68.40271890366787,Saturação/artefato extremo (kurtosis=68.4 > 50),auto
3,False,46.09159181796032,46.091576713035,24.24861776457158,,
4,False,46.90928431835967,46.90927312978968,21.423906671481515,,
5,True,46.25595743038946,46.25595438320611,63.317251766072616,Saturação/artefato extremo (kurtosis=63.3 > 50),auto
6,False,1036.3699545374675,1036.368903623713,9.121887299001484,,
7,False,970.93605024214,970.9321819901719,6.754680070323435,,
8,False,78.45880115583981,78.45876604099703,-0.015853819537576364,,
9,False,92.37179777634434,92.37174570553047,0.07481903322739747,,
10,False,1254.2922327448518,1254.291437864308,3.4744466437003245,,
11,False,84.78204568458278,84.78200577183595,0.03290481080336649,,
12,False,2107.607979708506,2107.6073922046803,0.3119004343620122,,
13,False,1166.2553485439862,1166.2553228133177,3.4782117971580186,,
14,False,1773.166421962138,1773.1660595636977,1.1044042237646652,,
15,False,1741.0198592019287,1741.0196730483126,1.2632592514945822,,
16,False,588.2899655389949,588.2888366050006,15.788164760251707,,
