canal,ruim,rms,std,kurt,motivo,fonte
1,False,1554.2445283199027,1554.244453869305,3.462518860883783,,
2,False,146.94609546269015,146.9460909799102,39.22567104208098,,
3,True,129.98513782919127,129.98513782884436,63.47426600808477,Saturação/artefato extremo (kurtosis=63.5 > 50),auto
4,True,125.23065779159933,125.23065762281968,73.36131831627867,Saturação/artefato extremo (kurtosis=73.4 > 50),auto
5,True,127.49008905752677,127.4900889460228,67.0972088873137,Saturação/artefato extremo (kurtosis=67.1 > 50),auto
6,True,125.81609557870105,125.81609403514814,68.44558666192681,Saturação/artefato extremo (kurtosis=68.4 > 50),auto
7,True,123.78530078618974,123.78530075585796,75.27424650817377,Saturação/artefato extremo (kurtosis=75.3 > 50),auto
8,True,123.86884125904612,123.86884117158243,77.27035554464692,Saturação/artefato extremo (kurtosis=77.3 > 50),auto
9,False,307.6506728652271,307.65065949426975,2.159517774023171,,
10,False,348.81044528390055,348.81042750781006,1.130912224439089,,
11,False,419.15410570102,419.154000970813,0.22041260799751683,,
12,False,333.2862044790809,333.2861532774155,1.3090570234343906,,
13,False,174.08167704843044,174.08166028195643,18.144523472336576,,
14,False,2000.3159229901892,2000.3129404838714,1.1603592069996722,,
15,False,174.66404784771592,174.66401271509125,19.340895259267196,,
16,False,185.99820342295723,185.99814945520754,15.04225198979601,,
