canal,ruim,rms,std,kurt,motivo,fonte
1,False,59.786159855257104,59.786116436923244,0.3648607998400606,,
2,False,402.3140172452072,402.31368192298845,36.75122032408019,,
3,True,235.14355805462398,235.14345676066753,53.968234818399075,Saturação/artefato extremo (kurtosis=54.0 > 50),auto
4,False,57.62671970482948,57.626666077365535,0.32916697810562034,,
5,False,58.76733159318225,58.7672816078775,0.3328900584358019,,
6,True,259.6367364721448,259.63673409782797,93.358155012425,Saturação/artefato extremo (kurtosis=93.4 > 50),auto
7,True,75.27836780516203,75.27829652252997,122.17838834041198,Saturação/artefato extremo (kurtosis=122.2 > 50),auto
8,False,34.02556483962255,34.02551624857265,5.488597557056297,,
9,True,67.73508543358564,67.73500256989358,209.37358486593754,Saturação/artefato extremo (kurtosis=209.4 > 50),auto
10,False,558.4532986576777,558.4532865594665,19.728599917407944,,
11,False,532.7393745691165,532.7393370776417,19.857083268992756,,
12,True,164.82003948428957,164.8200372334197,182.36658631694223,Saturação/artefato extremo (kurtosis=182.4 > 50),auto
13,False,143.52321502868347,143.52321502357412,-0.5351413950990773,,
14,False,819.5696517226504,819.5695233591637,10.627516534161364,,
15,True,307.03787637238327,307.0378257801846,54.617459326573545,Saturação/artefato extremo (kurtosis=54.6 > 50),auto
16,False,143.882049974809,143.88203887350892,-0.5064922396718519,,
