canal,ruim,rms,std,kurt,motivo,fonte
1,False,93.2561278437056,93.25603418929359,0.2684400237856419,,
2,False,77.93126777121623,77.93109647252372,0.09408629916317635,,
3,False,1894.6491827165084,1894.6491614985046,0.7774118106707615,,
4,False,1067.6942475675976,1067.6942401464635,4.4942046384480765,,
5,False,2165.6818029329766,2165.681802182058,0.3251475504140906,,
6,False,1455.9877683908398,1455.98765591329,2.2889055993038543,,
7,False,1948.7845460427945,1948.7845460237752,0.7113350828843128,,
8,False,1983.1181223477288,1983.1181201500708,0.5546055408828452,,
9,False,77.83391416080698,77.83384067586329,-0.07235490823081792,,
10,False,1900.7367156106664,1900.7367039080896,0.8618018353822912,,
11,False,80.97700648649047,80.97695223556323,-0.06527007919914407,,
12,False,72.92475875227692,72.92463078209768,0.00764162127318313,,
13,False,79.67269315390371,79.67263848765703,-0.09434013816416709,,
14,False,83.10480751768961,83.10476444588036,-0.10227922394728406,,
15,False,77.99773195539343,77.99761915545842,0.23336099325168913,,
16,False,77.98688699399766,77.98660114549398,-0.060749808552296614,,
